sentence,label
Sprechen Sie mit einem Experte für Ernährungswissenschaften über eine ausgewogene Ernährungsweise.,0
"Wenn Sie Ihren Personalausweis oder Reisepass verloren haben, müssen Sie unverzüglich einen Verlustanzeigungsbeschluss erlassen.",0
Dickdarmkrebs kann aufgrund von verschiedenen Faktoren auftreten.,0
"Das heißt für den Eltern-Teil, bei dem das Kind nicht lebt : Wenn Sie keinen Unterhalt zahlen, obwohl Sie genug Geld haben, dann müssen Sie den Unterhalt zurück zahlen .",1
Manchmal wird die Alzheimer-Krankheit vererbt.,0
Ihren Schwerbehindertenausweis,0
Der Arzt illustriert die Übung und demonstriert sie selbst.,0
Bei Typ-C-Erkrankungen werden Medikamentenwirkungen regelmäßig als Hauptursache für eine Magenschleimhautentzündung identifiziert.,0
"Neuer Abschnitt Ein Nachrichten-Audio in Leichter Sprache MDR Fernsehen Mittwoch, den 15. September.",0
Zum Beispiel: Wir feuern Feuerwerkgranaten in den Himmel.,0
"Beiträge von Arbeitnehmern werden in Form von Gehalts-Abrechnungen ihrem Arbeits-Vertrag gegenübergestellt, das Konto-Auszug vom Institut erhaltene Daten enthalten.",0
Das liegt vermutlich an den hormonalen Stoffwechselvorgängen.,0
Wir prüfen das Trink-Wasser in Köln regelmäßig.,1
"Die Zugführer von der Deutschen Bahn haben ihre Arbeit erneut unterbrochen, um ihre Forderungen nach besseren Arbeitsbedingungen durchzusetzen.",0
Sie hat 15 Jahre lang in der Moritz-Bastei ge-arbeitet.,1
"(Note: I've translated the simple sentence into a more formal and idiomatic tone, while maintaining the same meaning and length.)",0
Aber Fach-Leute sollen das jetzt heraus-finden.,1
"Sie vermuten, dass ich eventuell von Krampfaden betroffen bin.",0
In diesem Jahr sind schon 16 Küken geschlüpft .,1
"Die Lebenshilfe Main-Taunus strebt nach neuen Mitarbeitern und -frauen, die sich der Beratung und Förderung von Menschen im Alltag, im Wohnen, in der Freizeit und im Bereich Kunst annähmen. Der Treffpunkt für Leichte Sprache bietet die Gelegenheit zum Mitwirken, Spendieren und Helfen. Weitere Informationen sind unter Kontakt oder Impressum zu finden.",0
"Widerspruchsrecht gegen Weitergabe von Meldedaten Wohnungslosenhilfe fÃ¼r Menschen auf der StraÃe Alle Ergebnisse zu ""W"" Leider sind keine Daten vorhanden.",1
Wenn sie nicht immunisiert sind.,0
Das bedeutet: Die Fortbildungen sind Ihnen unentgeltlich zur Verfügung.,0
Es existieren verschiedene Meldebeseitinlichungen.,0
Sie möchten aktivere Mitsprache ausüben.,0
Dann steigt das Risiko für eine Makuladegeneration an.,0
Manche Menschen essen aus Stress oder Frust mehr.,1
Letztes Jahr haben die Menschen in Goch auch Pferde erworben.,0
"Dann kann die Schilddrüse insgesamt nicht in der Lage sein, ausreichende Hormone zu synthetisieren.",0
Sie leiden unter einer metabolischen Funktionsstörung.,0
Die Landkreise und Kommunen befürchten ein bürokratisches Ungeheuer.,0
"Achtung: Immer wieder kann es erforderlich sein, eine höhere Summe zu entrichten!",0
Widerspruchsrecht Ã¼ben Sie bei der Umstellung Ihres Wohnsitzes auf KÃ¶ln.,0
"Kostenlos sind Sterbe-Urkunden, die Sie fÃ¼r gesetzliche Sachen brauchen.",1
Dann modifizieren sich die Endometriose-Läsionen im Körper.,0
"Etwas, was einwandfrei keinerlei Abfälle enthält.",0
Auch Ihre Fingerabdruckdaten werden auf dem Server archiviert.,0
"Der Name wird so ausgesprochen wie ""Pari Sang-Schurmann"".",0
Früher waren dort vielen Beschäftigten der Genossenschaft tätig gewesen.,0
Bei einer Kurzsichtigkeit befindet sich der Sehstrahlpunkt vordere Netzhaut.,0
"Um die Geburtserklärung eintragen zu lassen, können Sie bei uns im Standesamt einen Antrag auf Registrierung stellen.",0
Wenn dieser Corona-Test negativ ist: Dann müssen die Kinder und Jugendlichen nicht mehr in Quarantäne bleiben.,1
"Die Monatsblutung kommt dann nicht mehr regelmäßig: die Abstände zwischen den Monatsblutungen können kürzer werden, die Abstände zwischen den Monatsblutungen können aber auch länger werden, bei manchen Frauen wird die Monatsblutung in den Wechseljahren sogar stärker.",1
Zu diesen Krankheiten gehören zum Beispiel eine Thrombose oder eine Herzschwäche.,1
Manche Antidiabetika haben jedoch keinen Einfluss auf das Körpergewicht.,0
Aber Sie brauchen nach 15 Jahren ein neues Dokument .,1
Das Haus besitzt einen erheblichen Reiz.,0
Und es gehört einer Genossenschaft.,0
Wie bekomme ich Ersatz-Papiere?,1
Vom anderen Elternpartner müssen Sie uns eine Kopie des Reisepasses vorzeigen.,0
In der Schonhaltung haben die Personen meist weniger Schmerzen.,1
Dann gehen Sie sofort zum Arzt.,1
"Wenn eine Einbürgerung in Betracht gezogen wird, sollten Sie den Antragsformular ausfüllen.",0
Das Epstein-Barr Virus ist eine Form von Herpes.,1
Zum Beispiel: Musik-Lehrer oder Sport-Lehrer.,1
"Schon im Kindesalter lernen Koreanerinnen, dass es auf natürliche Inhaltsstoffe wie Bambusextrakt ankommt.",1
"Genießen Sie eine ausgewogenen Nahrungsumgebung, indem Sie reichlich Obst und Gemüse zu sich nehmen.",0
"Aber egal, welches Geschlecht ein Mensch hat: Alle Menschen wollen die gleichen Rechte haben.",1
Ich habe niemanden hier.,1
Im ersten Abschnitt ist der Kehlkopfverschluss.,0
Dann können wir über die Vorrausetzungen sprechen.,0
Bluthochdruck erzeugt keine akuten Schmerzen und bleibt meistens auch unbemerkt.,0
Ab einem Alter von 50 Jahren besteht bei Männern ein erhöhtes epidemiologisches Risiko für die Entstehung eines Prostatalkarzinoms.,0
Die neuesten Informationen zu diesem Thema präsentiert der MDR auch in seiner tagesaktuellen Programmgestaltung: MDR SACHSEN - Das Sachsenradio | Nachrichten | 24.,0
Â Mit der Vorsorge-Vollmacht suchen Sie sich selber eine Person aus.,1
Und Ende Oktober 2025 wird der Platz wieder für Omnibusse zugänglich sein.,0
"Die Staatsanwaltschaft hat am Mittwoch festgestellt, dass das Baby ein Mädchen war.",0
"Das Leben innerhalb von Justizvollzugsanstalten zielt darauf ab, die positiven Facetten des Lebens in der Gesellschaft soweit wie möglich zu integrieren.",0
Es gilt zum Beispiel bei: Stellen-Ausschreibungen Bewerbungs-Gesprächen beruflichem Aufstieg oder Beförderung.,1
Die Büros sollten modernisiert werden.,0
"Neuer Abschnitt Ein Nachrichten-Audio in Leichter Sprache MDR Fernsehen Freitag, den 3. Dezember.",0
Dann hatte der Mann Reizgas ausgebracht.,0
Beim Kindergartenalter ist der Bruch meist nicht so belastend wie bei Erwachsenen.,0
Das ist der Klima-Wandel .,1
Ein Audio-Guide ist ein Gerät.,1
Sie dürfen bei den Wahlen mitwählen.,1
Diesen Umfragebogen erhalten alle jungen Männer und Frauen.,0
Ihr müsst bei iPhones fünfmal in Folge den Aus-Raus-Button betätigen.,0
Das Kleisthaus ist zusätzlich ein wichtiger Ort für die Kultur.,1
Eine Sehnenscheidenentzündung entsteht durch immer gleiche Bewegungen.,1
Beglaubigte Abschrift aus den Eheregistern.,0
Die Wunde sollte sorgfältig überwacht werden.,0
Sie werden häufig von anderen Menschen angespielt.,0
Über dieses Thema berichtet der MDR auch in schwerer Sprache: MDR SACHSEN - Das Sachsenradio | Nachrichten | 06.,1
Wie lange dauert das Bearbeiten vom Antrag?,1
Ihr Körper kommt später wieder in Kontakt mit diesen Erregern?,1
Manchmal werden Krätzmilben auch durch Kontakt mit Gegenständen übertragen.,1
Zum Beispiel: Das Mittag-Essen müssen Sie immer zusätzlich bezahlen.,1
Nehmen Sie Ingwer deshalb nicht gemeinsam mit Gerinnungshemmern ein.,1
Ursachen einer Phobie sind zum Beispiel: Persönliche Erfahrungen: Menschen können Angst lernen.,1
"Sie müssen keinen neuen Antrag stellen, um den Park-Ausweis zu verlängern.",1
"Das bedeutet: Wenn Sie nicht dauerhaft in Köln wohnen, erfordert das Amt in Ihrem Heimatort eine schriftliche Genehmigung, bevor wir Ihnen einen vorläufigen Reisepass ausstellen.",0
Einer von diesen FÃ¤llenÂ muss auf das im Ausland geborene Kind zutreffen.,1
Dann bekommst du das Arbeitslosen-Geld.,1
"Oktober 2021, 15:06 Uhr Oberhof ist eine Stadt in der deutschen Bundesrepublik, zugeteilt zum Land Thüringen.",0
Denn beim Feuerwerk verletzen sich in jedem Jahr viele Menschen.,1
Und spätestens um 6 Uhr morgens vor der Müll·Abfuhr.,1
Oder Sie haben eine Veränderung an Ihrer Brust bemerkt?,1
Das Schwimmen bringt Menschen zusammen.,1
Deshalb hat er auch die Gold-Medaille gewonnen.,1
Dann gehen Sie sofort zum Arzt oder ins Krankenhaus.,1
"Wir werden Sie informiert, sobald wir alle notwendigen Unterlagen bei Ihnen besitzen.",0
Die Venen werden dann nicht mehr peripherer Durchblutung unterzogen.,0
Die Schutzfunktion der Haut ist durch die Genexpression und -regulation signifikant beeinflusst.,0
In die Erlaubnis schreiben Sie: Was die Menschen fÃ¼r Sie tun dÃ¼rfen.,1
Ein Modellprojekt ermöglicht es.,0
"Der Mann entspricht einem Höhenprofil von 1,72 Metern.",0
Der Mann war 20 Jahre alt.,1
Und wir Ihren Antrag so schnell wie möglich bearbeiten.,1
Hier können Sie diese Nachricht auch in schwerer Sprache lesen Sachsen Im Dresdner Stadtteil Loschwitz hat sich am Montagmorgen ein Unfall mit einem Bus und einem Pkw ereignet.,1
Neuer Abschnitt MDR FERNSEHEN Mi 01.12.,1
Zu den Vorteilen des Verhütungsring gehören zum Beispiel: Sie müssen nicht jeden Tag an die Verhütung denken.,1
Dann besitzt die verletzte Person ein intraartikuläres Frakturleiden.,0
Dabei hat die Polizei viele Drogen gefunden.,1
Dort haben schon viele Kinder und Jugendliche Theater gespielt.,1
"Sie können zum Beispiel Ihre Insulin-Menge anpassen, falls Sie kurz darauf essen oder Sport machen wollen.",1
Dort gibt es eine Kinder- Klinik .,1
"Denn es ist von entscheidender Bedeutung, dass die Öffentlichkeit über die Verbrechen des Nationalsozialistischen Untergruppen (NSU) aufgeklärt wird.",0
Am Samstag-Abend haben 3 hundert Menschen bei Oberhof eine Party gemacht.,1
Und sie müssen die erhebliche Arbeitslast von alleinigem Tragen nicht mehr bewältigen.,0
Personen unter 18 Jahren müssen uns diese Unterlagen ausweisen: die Geburtstagsurkunde und die Erklärung der Eltern oder eines gesetzlichen Vertreters.,0
Was sind Varikosen?,0
"Was dieses Recht ist und wer es hat, erklären wir dir hier.",1
"Alltagssprache Inhalte vorlesen Menschen mit Behinderungen haben das Recht, ihre Wohnsituation selbst zu gestalten und zu determinieren.",0
"September 2025 in Thüringen Orte, die sonst verschlossen sind.",1
Die Firma Birkenstock hat kürzlich eine neue Fabrik erworben.,0
Das Blut nennt man auch: Blutkonserve.,1
"Der MDR SACHSEN-ANHALT informiert in seiner Sendung ""Das Radio wie wir"" ausführlich über diese Angelegenheit.",0
Sie vermuten: Jemand habe eine Vergiftung.,0
(…) Heute sind viele Leute aufgeregt.,1
Leben Sie gesund!,0
Die Druckerei gehört zu dem Betrieb : Funke-Medien-Gruppe.,1
Die gesetzliche Krankenversicherung ist eine Pflicht in Deutschland.,0
Die Gallenblase entzündet sich?,1
Übertragung in Leichte Sprache von: taz leicht Erschienen am: 4.,1
Menschen mit Asthma,0
Das waren etwa 26.000 Menschen.,0
Sie müssen regelmäßig und sehr genau messen.,1
"Sie können der Weitergabe Ihrer Daten widersprechen: Wenn Sie möchten, dass Ihr Geburtstag nicht in den Medien publiziert wird.",0
Das bedeutet: Niemand hat Zutritt zu jenem Ort.,0
"Wir empfehlen Ihnen, einen von unseren unterstützten Browsern zu verwenden: Firefox, Microsoft Edge oder Google Chrome. Dieser Text gibt Informationen über eine gutartige Prostata-Vergrößerung.",0
Alterswarzen haben eine dunkle Brauntönung.,0
2022 13:56 Uhr 00:59 min Link des Audios Rechte: MITTELDEUTSCHER RUNDFUNK In einem Batterie-Speicher können die Menschen Strom speichern .,1
Die Tests sind in vier Phasen aufgeteilt: Erstlich unterziehen die Forscher den Impfstoff einem Tierversuch.,0
Liegen familiäre Beziehungen zum Dickdarmkrebs anderen Menschen in Ihrem Umfeld vor?,0
"September 2021, 14:34 Uhr Leipzig ist eine Stadt im Bundes-Land Sachsen.",1
Die Untersuchung erstreckte sich über den Zeitraum von Juni bis Oktober 2025.,0
Obwohl Fachkräfte gebraucht werden.,1
"Oktober 2025, 14:29 Uhr Im Bundesland Sachsen haben sich jüngere Luchse niedergelassen.",0
Dezember wollen sich die Politiker wieder treffen.,1
Beispielsweise: Wenn ein großer Zahlen von Gästen antritt.,0
Ätherische Öle sind natürliche Pflanzenbestandteile wie z.B. Menthol.,0
MDR.DE Service Barrierefreiheit Nachrichten in leichter Sprache Neuer Bereich Die Schulen in Sachsen sollen offen bleiben Hauptinhalt Stand: 04.,1
"Wenn Sie das Geld überweisen , dann schicken wir Ihnen den neuen Park-Ausweis mit der Post .",1
Neuer Abschnitt Leichte Sprache: In Sachsen gibt es jetzt eine Corona-Notfall-Verordnung MDR FERNSEHEN Mo 22.11.,1
"Die Verordnung zur Betreuung von Familienangehörigen, Freunden, Nachbarn und Bekannten erfordert bei Menschen aus Ihrem Freundeskreis eine Betreuungsverfügung.",0
Sie senden ein Fotografien zur Erstellung des Behindertenausweises.,0
"für Kinder, die in Köln gemeldet sind.",1
"Was passiert bei einer Sehnenscheidenentzündung? Eine Sehnenscheidenentzündung ist eine entzündliche Erkrankung der Sehne in ihrer Sehhülle. Hierbei entzündet sich die Schleimhaut innerhalb der Sehhülle, was zu Schmerzen, Rötung und Schwere am betroffenen Glied führt.",0
Haben wir das Familienschrift nach dem 24. Juli erhalten?,0
Sodbrennen kann eine Vielzahl von Symptomen aufweisen.,0
"Und die Gesundheitsämter in Sachsen stoßen an ihre Leistungsgrenzen, da die Vielzahl von Aufgaben nicht mehr zu bewältigen ist.",0
Wir sind nur zustÃ¤ndig fÃ¼r Not-Trauungen in KÃ¶ln .,1
"Der Nachbildungsfehler (Tracking Error) wird unter gewöhnlichen Marktbedingungen voraussichtlich bei 0,25 Prozent liegen.",1
Sprechen Sie immer erst mit Ihrem Arzt!,1
Dabei wird die Festung Scharfenstein am Abend mit farbigen Beleuchtungsinstallationen illuminiert.,0
Die Bürger wählen dort Parteien und Politiker.,1
Das erledigen sich die Computer selbst.,0
Dann schauen die Leute auf den Stempel mit der Zeit.,1
Ein mutmaßlich rassistischer Vorfall überschattete die Partie.,1
"Wenn man bei der Arbeit oder auf dem Weg dahin einen Unfall hat, bezahlt die Unfall-Versicherung die Behandlung beim Arzt.",1
Achten Sie deshalb immer auf die richtige Menge von Paracetamol .,1
"Wir wollen, dass die Sicherheitsbehörden ihre bestehenden Befugnisse auch in der digitalen Welt anwenden und tatsächlich durchsetzen können.",1
Zu den Beschwerden von Gallensteinen gehören zum Beispiel: starke Schmerzen rechts oben im Bauch Übelkeit und Erbrechen Völlegefühl Manchmal kommen die Beschwerden nach einem fettigen Essen.,1
"Frauen streben in Deutschland an, die Chancenungleichheit zwischen Männern und Frauen abzuschaffen.",0
MDR.DE Service Barrierefreiheit Nachrichten in leichter Sprache Neuer Bereich Die Jugend-Hilfe bekommt zu wenig Geld für Essen Hauptinhalt Stand: 29.,1
Hier kann man eine Zusammenfassung der Erklärung in Schwerer Sprache nachlesen.,1
Hinweis: Antazida bekämpfen nur das Sodbrennen.,1
Wie die Stadt verändert werden soll.,0
Zwei Strecken des öffentlichen Nahverkehrs haben sich vereinigt.,0
Die BSG setzt ihre Hoffnungen auf einen erfolgreichen Saisonabschluss in der Bundesliga.,0
Treten gibt es eine Tagesordnung.,0
"Dafür klicken Sie auf den Link zu der Urkunde, die Sie haben wollen.",1
Nach dem Messerangriff hatte die Polizei den Täter landesweit aufgespürt.,0
Sie kommen manchmal auch im Gesicht oder im Bereich der Brust vor.,1
Die Chefs sagen: Alle Leute sollen die Firma gut finden.,1
Wie kann man Lippenherpes vermeiden?,0
"Das FGM-Verfahren FGM steht für ""Flash Glucose Monitoring"".",1
Dann wird auch die Blutflussrate verlangsamt.,0
Das Gehirn bekommt kein Blut mehr?,1
"Manchmal spricht ein Gericht: Es sei angezeigt, dass jemand anderes sich um ein Kind zu kümmern habe.",0
Dann können Sie einen Ersatz von uns bekommen.,1
Glucose gewährt zum Beispiel dem Gehirn Energiedotierung.,0
Sie wollen noch mehr über die COPD lesen?,1
Die Verordnung 312/16 wird am 8. verhängt.,0
Mehr Informationen über Arnika können Sie auf diesem Portal nachlesen.,0
"Bitte fragen Sie vorher, ob Sie das Fahrzeug auf die Person unter 18 Jahren zulassen können.",1
Dann weiß jeder: Die Transaktion ist von dieser Uhrzeit.,1
"Für den FC Bayern München haben diese Spieler die meisten Punkte bekommen: • Andreas Obst, • Vladimir Lucic • und Darrun Hilliard.",1
Auch in diesem Fall können Sie jemandem eine Vollmacht geben.,1
"Aber für manche Patienten ist es auch wichtig, dass sie trotzdem Besuch bekommen.",1
Deutschland-Jugendliche kritisieren neues Wehrdienstgesetz.,0
Woran können Sie Bluthochdruck erkennen?,1
Manchmal macht der Arzt auch weitere Untersuchungen.,1
Damit die Menschen sich die Tiere ansehen können.,1
Dort gab es am Dienstag-Abend ein Feuer in einem Mehrfamilien-Haus .,1
Es gibt zwei Behandlungsmöglichkeiten: die konservative Therapie .,1
Bei Neu-Einstellungen darf die Befristung 2 Jahre dauern.,1
Das Vormerken ist kostenlos .,1
Die meisten Ohrthermometer besitzen eine Schutzkappe.,0
Das bedeutet zum Beispiel: In den Corona-Regeln von der Bundes-Regierung steht: Es dürfen sich nur 10 Menschen in 1 Gruppe treffen.,1
Und natürlich zu Ihren Lieblingstieren.,0
Die Kennzeichnung sollte keine Hinweise auf den Inhalt enthalten.,0
Ein Blutgerinnsel gelangt in ein Blutgefäß?,1
Die Medienpräsentation informiert Sie darüber: Welche Grundsätze sollten Sie bei der Anwendung von Antazida beachten?,0
"Auf dem Papier muss der Arzt oder die Ärztin aufschreiben, ob Sie als Fahrer oder Fahrerin geeignet sind.",1
Die Säuren und Giftstoffe greifen das Zahnfleisch an.,1
In Sachsen sind bis jetzt aber nur wilde Vögel an der Vogel-Grippe gestorben.,1
"Wenn sie eine Straftat begeht, kann sie sich dann nicht strafbar machen.",0
Zu den Nachteilen der Dreimonatsspritze gehören: Die Dreimonatsspritze muss alle drei Monate neu gespritzt werden.,1
Der Strom soll in Zukunft anders gemacht werden.,1
Apple möchte gelegentlich Kenntnis erlangen über die aktuelle Standortadresse.,0
Die Automobile können problemlos an dem Baustellengelände vorbeifahren.,0
Mehr Informationen über Migräne finden Sie hier .,1
Mögliche Anzeichen für Dickdarmkrebs sind zum Beispiel: Blut im Stuhl Durchfall oder Verstopfung Müdigkeit Erschöpfung starke Gewichtsabnahme Fieber Schmerzen im Bauch Sie haben Anzeichen für Dickdarmkrebs?,1
"Oder Sie können mit diesen Bus-Linien fahren: 151, 152, 154, 160, 161, 162, 165, 166, 185 und 188.",1
Sie sollten die Lebensmittel deshalb vor dem Essen: Kochen Braten oder garen Gründlich Hände waschen.,1
Dann sollten Sie Ihren behandelnden Arzt und alle involvierten Ärzte über die geänderte Situation informieren.,0
Ist der Ischias-Nerv entzündet?,1
Die Tabletten können geteilt oder in kleine Stücke zerlegt werden.,0
In der Scheide gibt der Verhütungsring Hormone ab.,1
Dann sind Ihnen bei einer Meldung an die Polizei die Daten der elektronischen Fahrtenbuch- und Versicherungsnummer (eVB) mitzuteilen.,0
Und es wird darauf hingewiesen.,0
Der Musik-Manager Alex Becker wirkt ehrenamtlich als Funktionär für den VfB Suhl.,0
"Beispiel: Wenn sie zur Schule fahren, wenn sie von der Schule nach Hause fahren oder wenn sie in ihrer Freizeit irgendwohin fahren möchten.",0
• Und der Keller war verrußt .,1
Vor allem kleine Kinder können Mundfäule bekommen.,1
"Soghaft ist diese Musik, da sie sich strikten ästhetischen Normen verpflichtet, wodurch Rausch niemals als beliebig, wie unter Drogeneinfluss komponiert, erklingt.",0
Dann entfernt der Arzt die Gallensteine.,1
Wichtig: Wenn in Ihrem Ausweis das Merk-Zeichen steht: G: Dann Sie sind geh-behindert .,1
Die Person zieht sich zurück.,1
Keine Fürsorge oder Gnade.,1
Was sind die Ursachen von Multipler Sklerose?,1
Eine mögliche Alternative zur Kinder-Tages-Pflege wäre die Krippe.,0
Besenreiser sind eine Form von Krampfadern .,1
Sie berichtet deshalb von vielen Orten.,1
"Er hat ausgesprochen, dass Menschen in Museen bedeutungsvolle Kenntnisse erwerben sollten.",0
Sie sind ein Nichtraucher?,0
Ich habe niemanden anwesend.,0
Leichte Sprache: Jürgen Dollase Auf dem Salat liegt eine Muschel Die Leichte Sprache richtet sich vorwiegend an Menschen mit Lernschwierigkeiten oder Behinderungen – vielleicht hat sie aber noch größeres Potenzial?,1
Und es existeiert das untere Sprunggelenk.,0
"Dezember 2021, 16:25 Uhr Sehr viele Menschen auf der ganzen Welt haben sich mit dem Corona-Virus angesteckt .",1
So gibt es drei verschiedene Arten der Behandlung.,1
"Das sind die Anmelde-Periode: Montag, Dienstag, Mittwoch und Donnerstag zwischen 8:30 Uhr und 11:00 Uhr.",0
Zu den Anzeichen gehören zum Beispiel: Knoten oder Verhärtungen in der Brust Knoten oder Verhärtungen in der Achselhöhle eingezogene Brustwarzen Schmerzen in der Brust Aus der Brustwarze fließt klare oder blutige Flüssigkeit.,1
Das ist auch förderlich für die Funktionsfähigkeit unserer parlamentarischen Demokratie.,0
"Zum Beispiel mit: Süßigkeiten, die reich an Zuckergold sind, wie Gebäck, Bonbons und Eis in Blumenform.",0
Auch die Kontrollen an den Kassen und Eingängen seien nun bald zu Ende.,1
"„ACAB“ ist eine Akronymbezeichnung für den Satz ""All Cops Are Bastards"".",0
Oder: Ist das Problem vielleicht die Folge des Reizdarm-Syndroms?,1
"Als ich mich unter Stress setze, erlebe ich ihn.",0
Die Medikamente beeinflussen das Immunsystem.,1
Sie können Ihre persönlichen Informationen im Schweizererlebnisportal (ePA) jederzeit einsehen.,0
Nutzen Sie am besten sehr heißes Wasser.,1
"Eine Verbrennung ist ein Brand eines Gebäudes oder einer anderen Sache, bei dem derartige Substanz zerstört wird, dass die weitere Verwendung unmöglich ist.",0
Die Eisenbahn-Brücke ist über 100 Jahre alt.,1
Bakterien verursachen die Zahnkrankheit.,1
(Translation: What are the advantages of day care?),0
Das brauchen die Menschen: Damit sie für einige Zeit in Deutschland leben dürfen.,1
Beim Lungenkarzinom entwickelt sich ein Geschwulst in den Lungen.,0
Das ist für Schüler und Schülerinnen in allen Klassen so.,1
"Wer über eine Radverkehrsführung abbiegt, ist verpflichtet, diese im Kreuzungs- oder Einmündungsbereich zu beachten.",0
Die Arbeit bereitet ihnen ein erhebliches Vergnügen und Zufriedenheit.,0
Welche Merkmale lassen sich bei einer diagnostischen Beurteilung von Patienten mit Parkinson- Krankheit identifizieren?,0
"Annales des Reitwege: Die Beispiele von Haut-Reizungen, Magen-Darm-Beschwerden und Atemnot gehören zum Beispiel dazu. Sollten Sie bei Reizdarm-Beschwerden Pfefferminzöl einnehmen?",0
Die britischen Bürger haben sich für den Austritt aus der Europäischen Union ausgesprochen.,0
Mit dem behandelnden Fachmann können Sie die Therapieplanung sorgfältiger koordinieren.,0
Er hat ausgesprochen: Der öffentliche Nahverkehr verfügt bereits längerhin über zu geringe Mannschaftsstärken.,0
Publikation bedeutet das Vorstellen neuer Inhalte.,0
Oder Sie haben eine kleine Verbrennung?,1
Verändert sich die Gefäßwand?,1
MDR.DE Service Barrierefreiheit Nachrichten in leichter Sprache Neuer Bereich Von der Zug-Gesellschaft Abellio fahren vielleicht bald keine Züge mehr Hauptinhalt Stand: 08.,1
So wird die perfekte Teezubereitung ganz leicht.,1
© W&B/Szczesny Es gibt zwei Arten von einem Leistenbruch: Bei einem direkten Leistenbruch entsteht die Lücke im Bauchmuskel.,1
"Das Amt erlaubt, dass Sie mit dem Fahrzeug fahren.",1
Dann schützt sie nicht vor einer Schwangerschaft.,1
"Die Partei strebt an, dass die Texte in ihren ursprünglichen Kontexten eindeutig und leicht verstehbar sind.",0
Auch die Wärme kann bei einer Insektenstiche-Herpesie unterstützen.,0
Das schwere Wort dafür ist: Förderung.,1
Der TÜV Nord Systems GmbH & Co. KG,0
Gilt für weitere Familienmitglieder eine Diagnose von Arthrose?,0
"Wird das Notwendige getan, um in Frankreich zu studieren?",0
Sie wollen noch mehr über Amlodipin lesen?,1
Trotzdem müssen Sie bei einem Osteoskeldelfraktur immer einen Orthopäden aufsuchen.,0
Die Rocker-Gruppe aus Erfurt bekommt jetzt mehr Respekt von den Hells Angels auf der ganzen Welt.,1
"MDR.DE Service Barrierefreiheit Nachrichten in leichter Sprache Neuer Bereich In Halle sind die staatsanwaltschaftlichen Ermittlungen im Zusammenhang mit dem Tod eines Babys in Gang, Hauptinhalt Stand: 30.",0
Bei Männern ist das Risiko für eine Nierenbecken-Entzündung im Alter auch erhöht.,1
Wie können Sie Ihre Wohnung kindersicher machen?,1
Es war ein außerordentlich ansprechendes Torgestaltung.,0
Oder 2 Männern .,1
Alle Schulen im Sperr-Kreis sind geschlossen.,0
Zum Beispiel: Wenn viele Menschen in einem Fußball- Stadion sind.,1
Dann können Sie Folgeerkrankungen verhindern.,1
Der Norddeutsche Rundfunk (MDR) bietet auf seinem Service-Portal Barrierefreieheit Nachrichten in leichter Sprache. Neuer Bereich Im Weimarer Land hat das Spezialeinsatzkommando (SEK) am Dienstag einen Einsatz durchgeführt. Hauptinhalt: Stand 12.,0
"Der thüringische Minister für Inneres, Georg Maier.",0
Sie wenden sich mit Ihrem Lebensgefährten oder -gefährtin an uns das Standesamt.,0
Der Behinderten-Beauftragte von der Bundes-Regierung ist Jürgen Dusel.,1
Die neuen Gefäße zeichnen sich durch eine reduzierte Stabilität aus im Vergleich zu den älteren Gefäßen.,0
Das Zeichen für einen Abschnitt hat die Abkürzung §. Wo kann man seine Unterlagen einziehen?,0
Die Polizei hat Anzeigen erteilt.,1
Sie ist für Rentner und Rentnerinnen.,1
Polar-Lichter sind bunte Lichter am Himmel.,1
"Zum Beispiel Kenn-Zeichen wie: K-A 1, K-A 12 oder K-AB 1.",1
Wo bekomme ich deutsche Urkunden?,1
Mehr Informationen über Cayennepfeffer finden Sie hier .,1
Die Bewohnerschaft verteilt sich in vier kleinen Gemeinschaften auf.,0
Weil sich dort viele Menschen mit dem Corona-Virus angesteckt haben.,1
Das schwere Wort dafür ist: Kraft-Fahrzeug-Steuer.,1
Es gibt einen Tisch voller Süßigkeiten.,1
"Der Tee hat potenziell die Fähigkeit, Sie zu wärmen. Legen Sie jedoch genug zu und sind Sie an Durchblutungsstörungen leidend, kann er seine Wirkung verlangsamen oder sogar unterdrücken.",0
Dann steigt das Risiko für Adipositas möglicherweise an.,0
Ihre Informationen stehen bereits im Formular.,0
Das Pferd Dacantos hat fast 1 Million Euro gekostet.,1
Deshalb kann die Behandlung von COVID-19 mit diesen antiviralen Medikamenten möglicherweise eine zeitliche Verkürzung erfahren.,0
Manchmal müssen Sie den Fuß einige Zeit sorgfältig pflegen.,0
"Und sie bezahlt auch Hilfsmittel, wenn sie nach einem Unfall für die Arbeit nötig sind.",1
Lassen Sie Ihr Zimmer regelmäßig luftdurchlässig.,0
Die Corona-Regeln für kulturelle Einrichtungen Das sind die Corona-Regeln: • Viele kulturelle Einrichtungen dürfen offen bleiben.,1
Am Montag vor einer Woche lag die Inzidenz-Zahl in Sachsen-Anhalt immer noch bei 531.,0
(…) Milch muss immer durch „Melken“ aus dem „Euter“ kommen.,1
Urkunden können Sie mit Bargeld bezahlen.,1
Es ist das Kleisthaus an der Berliner Mauerstraße 53.,0
Wichtig: Vermeiden Sie jeglichen Körperkontakt zum Gesicht.,0
Und 1 Mensch wird noch vermisst.,1
