sentence,label
Wenn Sie in einer Lebens-Partnerschaft leben: Dann brauchen wir Ihre Lebens-Partnerschafts-Urkunde .,1
Der Eingang ist fÃ¼r Rollstuhl-Fahrer und Rollstuhl-Fahrerinnen zugÃ¤nglich.,1
"Es ist für Menschen, die weniger Hilfe als im Wohnheim brauchen.",1
Experimente zeigen: Die Inhaltsstoffe von Baldrian aktivieren bestimmte Botenstoffe im Gehirn.,1
Ich entwickle Suchtprobleme und betätige mich am Motorsport.,0
"Was benötigen Sie, um eine Nebenwohnung in Köln zu registrieren?",0
Phase können sich kleine und mittelgroße Arterien entzünden.,1
Achtung: Eine Harnröhrenentzündung kann auch lebensbedrohlich sein.,0
Das stellt die Behörden vor Herausforderungen.,1
Vor einiger Zeit hatten Polizisten schon mal Munition verloren.,1
Sie hat ausgesprochen: Familien gewalttätige Handlungen sind keine Angelegenheit des Privatlebens.,0
"Aber auf der Intensiv-Station gibt es auch ein paar ältere Menschen, die eine Impfung gegen das Corona-Virus haben.",1
Aber Sie müssen oft warten.,1
Dann kann sich die Körperfunktion bei gesundem Stuhlgang grün färbend manifestieren.,0
Das ist schon viele Jahre her.,1
Sie bekommt Kuh-Milch von den Bauern aus der Nähe von Rudolstadt.,1
"Und er hat sich bemüht, weitere Opfer zu ermorden.",0
September bietet viele Entdeckungsmöglichkeiten an – von dem alten Kino bis hin zum Stadtbad.,0
Die Sendung heißt: Fakten sind.,0
Bewahren Sie diese Dinge 3 Tage lang in geschlossenen Plastikbeuteln auf.,1
Dann entwickelt sich eine dermatologische Reaktion.,0
Denn dort steht nicht: Welche Krankheit Karsten Hilse hat.,1
"Als er noch ein Kind war, hat er erlebt, was es heißt, arm zu sein.",1
Der Mann wollte diese Sachen wahrscheinlich an andere Menschen verkaufen.,1
Die Nummer ist 116 117.,1
"Zum Beispiel: • Das Alter von den Menschen, • welche Bildung die Menschen haben • und wieviel Geld die Menschen verdienen.",1
Dann vermeiden Sie den Kontakt zu diesen Personen.,1
Oder wie viele Menschen im Kranken-Haus behandelt werden müssen.,1
Tragen Sie bitte Einmal-Handschuhe.,0
"Am Anfang hatte Franziska Meißner spekuliert, ob das Schwimm-Projekt problematisch sein könnte.",0
Die Wechseljahre sind durch eindeutige Veränderungen im Hormonhaushalt und einer Abnahme der Menstruationsfrequenz kennzeichnbar.,0
"Wir bitten Sie, einen von uns empfohlenen Browser zu verwenden: Firefox, Microsoft Edge oder Google Chrome. Dieser Text informiert über das Thema ""Verhütungsstäbchen"" in einfacher Sprache.",0
Ein persönliches Gespräch ist von entscheidender Bedeutung.,0
Eine Schilddrüsenunterfunktion entwickelt sich graduell und beharrt auf sich über einen längeren Zeitraum.,0
Sie können Antipyretika und Analgetika einnehmen.,0
Deshalb haben sich viele Menschen am Donnerstag auf einem öffentlichen Platz in Aschersleben versammelt.,0
"Jede Freiheitsentziehung ist so durchzuführen, dass sie den Betroffenen eine möglichst reibungslose Wiedereingliederung in die Gesellschaft ermöglicht.",0
Wie kann man Scheidenpilz erkennen?,1
Aber ab dem 28.,0
Beispielsweise: Ob Sie für den öffentlichen Nahverkehr geeignet sind.,0
Das bedeutet: Viele Politiker im Landtag wollen Hagen Kohl nicht als Stellvertreter vom Landtags-Präsidenten.,1
Der Nagel entwickelt sich im Allgemeinen wieder nach.,0
Am Anfang ist der Kaffee-Mann sehr wütend auf die Nasch-Madame.,1
Und das erzwingen sie manchmal gewaltsam.,0
Dann werden erneut eine Vielzahl von Menschen in die Krankenhäuser aufgenommen.,0
Den Rest bezahlt das Amt .,1
"Mitarbeiter, Anteilseigner, Staat, Umwelt) erweitert.",1
"Der Onkologe überprüft periodisch, ob das Tumorwiederauftreten aufgetreten ist.",0
Leichte Sprache Oder kommt dabei nur Unsinn raus?,1
Jetzt ist er auch Inklusions-Beauftragter für das Musik-Fest in Wacken.,1
Dann ist das Abwehrsystem im Körper gerade aktiv: Es wehrt nämlich so Krankheitserreger ab.,1
Helfen Hausmittel gegen Husten?,1
Dieser sieht u.,1
Und die Bescheinigung zeichnen ab.,0
Oder Gewebe in der Nähe kann entzündet sein.,1
Das muss dann der Besitzer von den Spiel·Sachen zahlen.,1
Soll der Sitz Ihrer Firma in Köln sein.,0
Wichtiger Hinweis: Sie müssen uns die ursprünglichen Ausfertigungen der Urkunde und ihrer Übersetzung aushändigen.,0
Beispielsweise werden die Leistungsfähigkeit und der Umweltimpact von Kraftwerken diskutiert.,0
Körperliche Beschwerden bei Adipositas sind zum Beispiel: fehlende Ausdauer schnelles Ermüden starkes Schwitzen Kurzatmigkeit Schmerzen in den Gelenken eingeschränkte Beweglichkeit Sie glauben: Ich habe vielleicht Adipositas?,1
Dieser Landessportverband hat die Polizeikritik vorgelegt.,0
Zum Beispiel: • Wenn sie ins Restaurant gehen.,1
Bis wann muss ich meinen neuen Wohnsitz ummelden?,1
Dort wird er jetzt behandelt.,1
"Besteht die Ehe oder Partnerschaft nicht mehr, können Sie Ihren Geburts-Namen wieder bekommen.",1
Inhaltsspezifische Produkte in Tabak können diverse Bestandteile enthalten.,0
"Die Frauen haben die Möglichkeit, den Fragebogen auszufüllen.",0
Der Arzt verschreibt ein Antibiotikum.,1
Eine chronische Entzündung ist nicht heilbar.,1
Luchse sehen aus wie eine Mischung aus einer große Katze und einem Leoparden.,1
"Dann besteht die Gefahr, dass Sie sich leicht am Fuß verletzen und auch möglicherweise zu Stürzen kommen.",0
Dann ist die betreffende Person wahrscheinlich insunionsbewusstlos.,0
Der Ausschlag geht nach einiger Zeit weg.,1
"August 2025, 15:52 Uhr Das Landespolizeiamtätigkeitsbericht meldet bereits erneut, dass an den Waffen eine Mangel an Munitionsartikel besteht.",0
Darauf steht: Wer Ihr Betreuer oder Ihre Betreuerin werden soll.,1
Geben Sie der Person Ihren Personalausweis oder Reisepass vor.,0
So heilen die Bläschen schneller.,1
Deshalb erkennen sich die meisten Menschen nur nach einer bis sechswöchigen Periode Krankheitszeichen an.,0
Das Spiel findet statt gegen Paris Saint-Germain FC.,0
In der Vergangenheit hat ein bedeutender Teil der Menschheit malerische Darstellungen von Naturwundern erstellt.,0
Dann soll ein Mitarbeiter vom Hotel gesagt haben: Dass er seine Kette mit dem David-Stern ausziehen soll.,1
"Damit die Mitarbeiter nicht mehr traurig werden, wenn wieder neue Regeln kommen.",1
Möchte das Unternehmen jemanden einstellen oder ihn/her in einem anderen Bereich tätig sein lassen?,0
Baldrian wirkt meist nicht sofort.,1
Granulat besteht aus kleinen Körnern oder Kugeln.,1
Und auch eine gute Arbeit haben.,1
Der Durchfall ist blutig?,1
"Soziale Dienste bieten Unterstützung und Hilfe an Wohnungslose, die auf den Straßen leben, um ihre Situation zu verbessern.",0
Deshalb entzündet sich die Haut der Lippen oft.,1
Beim Durchsuchungsverfahren unterstützten Beamte des Zolls.,0
Eine Phobie ist eine psychische Erkrankung.,1
Er ist 24 Jahre alt.,1
Und die Person hat vielleicht keinen schweren Verlauf der Erkrankung.,1
Dann seien Sie vorsichtig.,1
Wo finde ich Gesetze zur Einbürgerung?,1
Bei einer akuten Nasennebenhöhlen-Entzündung helfen: Nasenspülungen mit Salzlösungen Inhalieren von Wasserdampf Schmerzmittel Nasenspray Hinweis : Verwenden Sie zum Inhalieren kein heißes Wasser.,1
November neue Corona-Regeln .,1
Wir machen Pflege-Beratungen Manche Menschen brauchen Pflege.,1
Auch bei einigen Sportarten kann das Kniegelenk brechen.,0
Vermeiden Sie Händeschütteln.,1
Zu diesen Medikamenten gehört zum Beispiel Ibuprofen.,1
Da haben einige Menschen gesagt: Die Kirche muss sich verändern .,1
Sie müssen den Antrag persönlich bei uns abgeben.,1
Dann hat die Gruppe vielleicht die Menschen angegriffen .,1
"Hier kann man diese Nachricht auch in anspruchsvollerer Sprache lesen. Im thüringischen Raum sind an einem Montagabend etwa 15.000 Menschen auf die Straße gezogen, um ihre Unzufriedenheit mit der Corona-Politik zu artikulieren.",0
Dann entfernt der Arzt die Gallensteine.,1
Der Arzt nennt den Kropf: Struma.,1
© W&B/Martina Ibelherr Wie kann man Endometriose erkennen?,1
Und sie besteht fast ausschließlich aus Gold.,0
Vermeiden Sie das Küssen.,1
Probleme beim Wasser lassen 2.,1
Wir senden Ihnen den Antrag zur Aufnahme in das Beiblatt.,0
Dann kommt es zu Sodbrennen.,1
"Wenn Sie Ihren Neben-Wohnsitz erfolgreich angemeldet haben, mÃ¼ssen Sie aber eine Steuer fÃ¼r die 2.",1
"Sie verarbeiten, ziseln, präzisieren und gestalten.",0
Das bedeutet: Es gab einen Sperr-Kreis um die Bombe herum.,1
Der Bruch heilt dann besser.,0
Zum Beispiel: • vom Spanischen Bürger-Krieg • und vom 2.,1
Für eine Meldebescheinigung sind Sie zu uns erwartet.,0
Es gibt verschiedene Selbsthilfe-Gruppen.,1
Auch einige Politiker haben die Fahrplan-Änderung kritisiert Das bedeutet Sie sind gegen die Fahrplan-Änderung.,1
Die neuesten Nachrichten von dieser Woche Über dieses Thema berichtet der MDR auch in schwerer Sprache: MDR SACHSEN I 04.,1
Die Besucher können bei einem Spaziergang durch die Stadt mit-machen.,1
"Bevor Sie den Antrag auf Einbürgerung stellen, rufen Sie bitte zur Beratung das Beratungs-Büro an.",1
Zum Beispiel: • Es gibt einen Grill-Stand mit Essen.,1
Eine Bindehaut-Entzündung kann verschiedene Ursachen haben.,1
Über den Common-Duct gelangt die Gallenflüssigkeit in den Dünndarm.,0
Waschen Sie diese Sachen bei 60° Celsius in der Waschmaschine.,1
Hat jemand in Ihrer Familie Krebserkrankungen der Brustart erlitten?,0
Info: Eine Erkrankung kann gelegentlich zu Übergewicht führen.,0
Oder ob die verherrlichte Gattin oder der verherrlichte Gemahl verstorben ist.,0
Denn am Montag wird der Parkplatz am Terrassen-Ufer wieder auf-gemacht.,1
Dann können alternative Gründe vorliegen.,0
Und sie hat viele Menschen angezeigt .,1
Die Reformation datiert mehr als 500 Jahre zurück.,0
"Anna besitzt ein neues Kfz-Lizenzschild, nachdem sie ein neues Fahrzeug erworben hat.",0
"Annauskunft: Waisenrente bedeutet, dass das Kind eine Einkommensunterstützung vom Jugendamt oder von anderen sozialen Institutionen erhält.",0
"Sie beabsichtigt, sich aktuell in ein eigenes Wohnhaus umzuziehen.",0
Ihre Oberschenkel empfinden eine Taubheit.,0
"E-Mail Passwort meistkommentiert Faszination Autobahnblockade Alle Räder stehen still Eine Handvoll Menschen reicht, um eine Autobahn zu blockieren und Aufmerksamkeit zu erregen.",1
Und am Sonntag sind die Geschäftslokale im Stadtzentrum geschlossen.,0
Die Konsum-Zentrale entstand im Jahre 1932.,0
In schwerer Sprache heißt das: Sie hat Revision eingelegt. → Sie setzt eine Revidierung durch.,0
Das Immunsystem von Kindern und Jugendlichen kann nämlich die Warzen oft nicht von selbst bekämpfen.,1
Dann sollten Sie Ihre Rauchpause außerhalb von Sicht- und Hörweite Ihrer Kinder suchen.,0
Das wichtigste Indiz einer Phobie ist eine extreme Ängstlichkeit.,0
Ein kleiner Tumor verursacht oft keine Beschwerden.,1
Diesmal ereignete sich das Geschehen in der Stadt Bernburg.,0
Dafür müssen Sie zum Standes-Amt in Ihrem Wohn-Ort.,1
Es gibt nämlich unterschiedliche L-Thyroxin-Medikamente.,1
"August 2025, 15:08 Uhr In Deutschland stellten im Jahr 2025 etwa 70.000 Personen Asylanträge .",0
Dann rufen Sie Ihren Arzt oder das Gesundheitsamt an.,1
Die Polizei beurteilt die Stimmung auf dem Volksfest als atypisch - trotz der Pandemielage.,0
"Wenn wir Ihre Bestellung erhalten und bearbeitet haben, schicken wir Ihnen eine Rechnung.",1
• Und am nächsten Wochen-EndeDas ist vom 12. wird zum • Die nächste Wochenrücklaufperiode beginnt am 12.,0
Soziale Phobie: Bei einer sozialen Phobie haben betroffene Personen Angst vor viel Aufmerksamkeit.,1
Während Sie Ihre Zähne reinigen.,0
Amlodipin ist ein Herzmedikament.,0
Ingwer und Knoblauch können nämlich das Risiko für Blutungen potenzieren.,0
"Die Frau erlitt eine Verwundung durch das Geschoss des Mannes, das er mit seinem Gewehr abgefeuert hatte.",0
Sie müssen sich in Extremsituationen übergeben.,0
"November 2021, 15:38 Uhr In der deutschen Bundesländerordnung existiert im Freistaat Sachsen-Anhalt ein administrativer Zweckverbund auf Ebene von Landkreisen, bestehend aus dem Salzlandkreis und dem Altmarkkreis Salzwedel.",0
Sie dürfen die Prüfung nicht machen .,1
Dann sollten Sie es mit der Aufgabe des Zigarettenkonsums versuchen.,0
Deshalb produziert die Schilddrüse mehr Hormone als der Körper eigentlich braucht.,1
Der BBL-Pokal ist der Preis für den Gewinner.,1
Auch im Bundes-Land Thüringen haben viele Menschen das Corona-Virus.,1
Aber die Bevölkerung hat sich durchaus alarmiert.,0
Auch dann kann das Gelenk leichter instabil werden.,0
Halle wird am Wochenende wieder zum Lichtermeer: Das 88.,1
Dann muss ein Arzt die Stelle vielleicht aufschneiden.,1
Die Therapie mit Creme verläuft in der Regel über einen Zeitraum von etwa 7 Wochen.,0
"Rebekka Knappe, Svenja Canter, Elisabeth Hodapp Telefon: 06192-9586420 Als Regel besteht die Möglichkeit, dass wir bei einem Beratungsgespräch nicht am Telefon erreichbar sind.",0
Sie sind tagsüber in einer Tages-Pflege-Einrichtung?,1
Die Darmspiegelung ist meistens eine ambulante Untersuchung.,1
In Sachen Gendersprache will das Kultusministerium an Sachsens Schulen klare Verhältnisse schaffen.,1
j eden Freitag Uhrzeit: von 17.30 bis18.30 Uhr Ort: Stephanus-Gemeinde Am Flachsland 28 65779 Kelkheim Ansprech-Partnerin: Frau Irmine Seibel Telefon: 0 61 74 / 62 62 9 Lebenshilfe-Chor Wann?,1
Das Kabinett hat dem Entwurf von Finanzminister Lars Klingbeil zugestimmt.,1
"Wenn der Mann die Vaterschaft nicht anerkennt, kann die Mutter einen Beistand bekommen.",1
Sie können eine einfache Melde-Auskunft sofort online bekommen.,1
Eine Person reagiert allergisch auf Insekten-Giftstoffe?,0
Bitte wenden Sie sich an den Anrufbeantworter.,0
Neuer Abschnitt Nachrichten-Audio in Leichter Sprache MDR FERNSEHEN Di 02.11.,1
"Wir empfehlen Ihnen bereits jetzt, einen von unseren empfohlener Browser zu verwenden: Firefox, Microsoft Edge oder Google Chrome. Dieser Text bietet Informationen in gehobener Sprache zum Thema: Kehlkopf-Entzündung Was bedeutet eine Kehlkopf-Entzündung?",0
Die eVB-Nummer erhalten Sie von Ihrer Kfz-Versicherung.,0
"Die Corona-Regeln für Silvester und Neujahr verlangen, dass Menschen sich zu diesen Feiertagen nicht in größeren Zahlenversammlungen einfinden.",0
Die neuesten Nachrichten von dieser Woche Über dieses Thema berichtet der MDR auch in schwerer Sprache: MDR SACHSEN - Das Sachsenradio | Nachrichten | 15.,1
"Für sie war es schwierig, den Unfall zu ertragen.",0
"Während der Erkrankung sollten Sie: sich schonen, keinen Sport machen, nicht rauchen und bei Fieber im Bett bleiben.",1
Zu Hilfestellungen für Menschen mit Behinderungen besteht das Angebot an den Behindertenparkplätzen.,0
• Sie kooperiert mit anderen Gruppierungen.,0
"August 2025, 16:11 Uhr Am Samstag hatte die Polizei im Bundes-Land Sachsen einen besonderen Einsatz .",1
Die Pille kann unterschiedliche Nebenwirkungen haben.,1
Dann erscheinen viele verschiedene Themen.,1
Bei der Zöliakie vertragen Personen kein Gluten.,1
Hier finden Sie die Ansprechpartner der Bundes-Länder.,1
Und achten sie sorgfältig auf die Bewaffnung?,0
Sie induzieren eine Magen-Darm-Erkrankung.,0
Damit die Mitarbeitenden nicht mehr angesichts neuer Vorschriften betroffen sind.,0
Sie wissen nicht: Ist die vorgeschlagene Behandlung wirklich gut für mich?,1
Das medizinische Fachwort für Leistenbruch ist: Hernia inguinalis.,0
"Der MDR DE Service präsentiert ein neues Angebot zur Barrierefreiheit. Ein wichtiger Schritt dahinter ist die Einführung eines neuen Bereiches mit leicht verständlichen Nachrichten. Eine der ersten Neuigkeiten ist, dass die kleine Leopardin im Leipziger Zoo nun einen Namen hat. Stand: 28.",0
"For example: • Präratorien, • Hainbuchen und Gehölze.",0
Ein Mann befand sich während der Jagd auf einem Acker.,0
Sie erleben bei Ihnen in der Nacht starke Schwitzereaktionen.,0
Am meisten sind Menschen betroffen von Kopfläusen.,0
Weil wir viele Anträge für Wohn-Geld bekommen.,1
"Der Forschungsbereich ""BIAS FLINTA* Projects"" an der Universität Dresden setzt sich künftig verstärkt für eine erhöhte Sichtbarkeit ein.",0
Es wurden auch 5 Polizisten bei der Demonstration verletzt.,1
Manchmal können Antibiotika trotzdem Nebenwirkungen haben.,1
Oder wenn ich mit existentiellen Mitteln zu tun habe?,0
Ofterstillt ein Graminenzucker von selbst.,0
Sie glauben: Ich habe einen niedrigen Blutdruck?,1
Eine Noroviren-Infektion kann eine Vielzahl von Symptomen manifestieren.,0
"(…) Sofern Sie sich nicht zu dem Vorwurf äußern, kann ohne weitere Anhörung ein Bußgeldbescheid gegen Sie erlassen werden.",1
Eine chronische Bronchitis kann eine Vielzahl von Ursachen aufweisen.,0
Und einige sind fast 50 Jahr alt.,1
Zu diesen Menschen gehören: Ältere Menschen Menschen mit Vorerkrankungen Raucher Ältere Menschen und Menschen mit Vorerkrankungen haben oft ein schwaches Immunsystem.,1
Forscher wissen nicht genau: Wie wirkt Paracetamol?,1
Sie mussten nach kurzer Zeit erneut tätig werden.,0
Und der Inzidenz-Wert ist sehr groß.,1
Dann sollten Sie das Johanniskraut nicht ergänzen.,0
Für Menschen mit Behinderungen bestehen zahlreiche Hindernisse.,0
Das war das Konzepts von Lisa Maria Baier.,0
Dort wurde der Film gemacht.,1
Der Verhütungsmittelring bricht gelegentlich auf.,0
"Außerdem markiert das diesjährige Jahr ein außergewöhnliches Jubiläum, denn die Deaflympics feiern ihr 100-jähriges Bestehen.",0
"Dezember 2025, 12:59 Uhr Burkhard Jung ist der Chef vom Deutschen Städtetag .",1
Dieser Artikel wurde bereits 228807 mal angesehen.,1
Spätestens zwei Wochen nach dem Umzug zur neuen Adresse müssen Sie sich registrieren.,0
Das bedeutet: Bei multipler Sklerose ist das zentrale Nervensystem entzündet und verhärmt.,0
Sie können die Informationen auf ein Schreibblatt niederschreiben.,0
Das Bundes-Verfassungs-Gericht hat jetzt dazu gesagt: Menschen mit Behinderung müssen geschützt werden.,1
Wer darf ein Verhütungsstäbchen nicht anwenden?,1
Sie bekommt zu wenig Geld für das Essen.,1
Könnten Sie eine Impfserie erhalten?,0
Anna entwickelt eine Neurodermitis.,0
Dann rühren Sie die Flüssigkeit gut um.,1
"Menschen, die das Alzheimer-Genetik-Mutation besitzen, können die Alzheimer-Erkrankung auf ihre Nachkommen übertragen.",0
Die häufigsten Ursachen sind: Steinerkrankungen.,0
Es gibt auch einen Hausmeister.,1
Achtung: Sprechen Sie vor der Behandlung immer mit Ihrem Arzt.,1
Diesen Test können Sie hier finden.,0
"Viele Menschen in Mitteldeutschland sind der Ansicht, dass die Regierungsparteien ihre Zusammenarbeit nicht effektiv gestalten.",0
Die Salben enthalten zum Beispiel Nitroglycerin oder Kalziumantagonisten.,1
"So können betroffene Personen dann besser Lesen, Schreiben oder Fernsehen.",1
Das Sprunggelenk kann an verschiedenen Lokalisationen brechen.,0
Die Firma baut gerade an den Gleisen zwischen der Stadt Berlin und der Stadt Bitterfeld.,1
"Zentrales Ziel des Bereichs ""Strategische Kommunikation"" ist es, außenpolitisch relevante Themen mittels einer ausgewogenen Vermittlung sogleich und in dauerhafter Weise zu vermitteln.",0
"Als er verstorben war, erbte die Lebenshilfe Main-Taunus sein Haus.",0
Wer kann Endometriose bekommen?,1
Sie wollen noch mehr über den Bänderriss am Sprunggelenk lesen?,1
Sie wird aber auch nicht besser.,1
Das bedeutet zum Beispiel: Sie halten sich nicht an die Schutz-Masken-Pflicht .,1
Eigenblut sollte etwa drei bis sechs Wochen vor einer Operation entnommen werden.,0
Ihr Apotheker gibt Ihnen alle wichtigen Informationen.,1
Das Kondom ist beim Sex abgerutscht oder kaputt gegangen.,1
Und viele wichtige Angelegenheiten kann man nicht begleichen.,0
"Die Menschenrechtsbewegung setzt sich auch für die Rechte von Menschen mit Behinderungen ein, indem sie Barrierefreiheit und Zugänglichkeit in verschiedenen Bereichen fordert.",0
Jetzt bekommt die Stadt Leipzig ein besonderes Denkmal .,1
"Der Sachstandsbericht des temporären Fachausschusses für ""vegetarische und vegane Lebensmittel"" der Deutschen Lebensmittelbuch-Kommission vom 13. Juni 2018 gibt Auskunft über den aktuellen Stand im Bereich vegetarischer und veganer Nahrungsmittel in Deutschland.",0
Wie geht es weiter?,1
Typische Anzeichen der Krankheit sind zum Beispiel: starke Vergesslichkeit Probleme mit alltäglichen Dingen Probleme beim Sprechen Probleme bei der Orientierung Probleme beim Konzentrieren Probleme mit abstraktem Denken falsche Zuordnung von Dingen Verhaltensänderungen Antriebslosigkeit Die Alzheimer Krankheit verläuft in drei Stadien.,1
→ oder Urteile von Gerichten.,0
Es gibt verschiedene Ursachen für eine Alkohol-Sucht.,1
"Auch weil moderne Medizin heute ein umfassenderes Vorwissen über die Geburt ermöglicht: Die Art und Weise, wie das Kind zur Welt kommt, ist oft bereits während der Schwangerschaft bekannt.",0
"Dann können Sie diese Dinge erledigen, bevor die Reise beginnt: einen Arztbesuch absolvieren.",0
Das ist die auf dem Präsentationsbild gezeigte gelbe Komponente.,0
"Wie sicherer die Reisepässe sind Wir möchten, dass die Reisepässe sicheren sind.",0
Jetzt wird von der Abteilung ein Journalist gesucht.,0
Es gibt einen Grund-Betrag und zusätzliche Beträge .,1
Hier können Sie diese Nachricht auch in schwerer Sprache lesen: Am Wochenende wird aus dem beschaulichen kleinen Pulsnitz ein Mekka für Pfefferkuchenfans.,1
Trotzdem ist eine regelmäßige Kontrolle beim Frauenarzt wichtig.,1
Deshalb kann die Behandlung von COVID-19 mit diesen antiviralen Medikamenten möglicherweise eine zeitliche Verkürzung erfahren.,0
In den Bronchien konstituiert sich viskoser Schleim.,0
Dazu müssen Sie vor der Erteilung des Fischereiausweises eine erfolgreiche Prüfung ablegen.,0
Bio-metrie-tauglich heißt: Die Person ist gut zu erkennen.,1
→ Normal: Welche Faktoren können zu Muskelverletzungen führen?,0
Aber dies ist ein komplexeres Problem.,0
"(Note: I kept the sentence structure and length similar to the original, while adapting it to more formal and polished language.)",0
"Eine Mandelentzündung kann man anhand von Symptomen wie Schmerzen in den Zahnhälften, einer vermehrten Schleimproduktion oder einer Zunahme des Mundgeruchs erkennen.",0
"Hier können Sie diese Nachricht auch in schwerer Sprache lesen Weil RB Leipzig bei den bislang angewandten 3G-Bestimmungen keine Vollauslastung seiner Heimspiele möglich ist, wird der deutsche Vizemeister ab der Champions-League-Partie gegen Paris St.-Germain die 2G-Regel umsetzen.",1
Wegen der Rasse oder wegen der Herkunft eines Menschen.,1
"Wir empfehlen Ihnen, bereits jetzt einen unserer empfohlenen Browser wie z.B. Firefox, Microsoft Edge oder Google Chrome zu nutzen, um eine sichere und einfache Benutzung unseres Angebots zu gewährleisten.",0
Sie haben Entzündungen im Körper?,1
Manchmal müssen Sie den Fuß einige Zeit sorgfältig pflegen.,0
Und es gibt viele andere tolle Leute in Sachsen.,1
Der Helfer extrahiert den Fremdkörper in nasalem Richtung.,0
Gehen Sie einen Arzt aufsuchen.,0
Sie wenden Diclofenac topisch an.,0
Mit diesen gespeicherten Daten können Sie sich im Internet ausweisen.,1
"Kontakte sollen reduziert werden, Clubs und Diskotheken werden geschlossen.",1
Die Europäische Union.,0
"Neuer Abschnitt MDR Fernsehen Dienstag, den 30. September.",0
Betroffene Personen haben erste Schmerzen.,1
Und die Teufelskralle kann bei Entzündungen zu einer unterstützenden Behandlung vorgehen.,0
Denn auch im Internet gibt es Verbrecher.,1
Wer Ihnen weiterhelfen kann.,1
Marco Wanderwitz hatte sein Büro im Zentrum von Zwönitz.,0
Deshalb können ihnen die meisten Kaufmöglichkeiten verwehrt bleiben.,0
Deshalb muss der Zahnarzt die beschädigte Stelle am Zahn entfernen.,1
Ulrike Möhle Die Beschaffenheit des Stuhlgangs zeigt: Eine ist Person gesund.,1
Überprüfen Sie immer wieder die Atmung der betroffenen Person.,1
"Wir können Sie erst dann beraten, wenn wir sämtliche Unterlagen besitzen.",0
Sie reduzieren das Übergewicht.,0
Er ist suspendiert und durfte in sieben bestimmten Fußballpartien nicht am Spiel teilnehmen.,0
Die Schleimhaut humidifiziert die Nasen- und Kopfhöhlen durch den Ausfluß eines Sekrets.,0
"August 2025, 13:46 Uhr DFB-Pokal bei den Männern Am Wochen-Ende waren die ersten Fußball-Spiele vom DFB-Pokal .",1
(…) Wichtig für die Kosmetik aus Korea ist Feuchtigkeit.,1
Er musste in den letzten Jahren schon mit verschiedenen Menschen zusammen-arbeiten.,1
Diesen Frage-Bogen bekommen alle jungen Männer und Frauen.,1
Der Mann hat die Bestimmungen des Waffengesetzes ignoriert.,0
Die Texte ersetzen die ärztliche Beratung nicht.,0
"Roland Wöller vermutet, dass Gil Ofarim das Hotelmitarbeiteramt aufkündigen sollte.",0
Zum Essen bedeutet: Sie nehmen die Tablette.,1
Wenn Ihr Gast die Kosten nicht selbst bezahlen kann.,1
Treffpunkt Leichte Sprache Infos zu Leichter Sprache test test Texte Bücherei Schulungen Suche,1
"Wer das Tierbaby allerdings live sehen möchte, braucht ab Montag einen Impf- oder Genesenen-Nachweis für den Zoo-Eintritt.",1
"In Annaberg-Buchholz ereignete sich ein Vorkommnis, das eine Diskothek umfasst.",0
Es kommen Familien.,1
Aber in den Krankenhäusern müssen viele Menschen wegen dem Corona-Virus behandelt werden.,1
Dieses Ingredienz können Sie in vielen Kosmetik-Artikeln entdecken.,0
"Hier können Sie diese Nachricht auch in schwerer Sprache lesen Bis zum Herbst 2023 eröffnet in Meiningen mit der ""Erlebniswelt Dampflok"" eine in Deutschland einmalige Ausstellung.",1
Wann kann ich zur Belehrung kommen?,1
Oktober 2016 und dem 30.,1
Was muss ich vorher noch wissen?,1
Und zur Sicherheit können Sie die Parameter zwischen den Messungen mittels eines Blutdruckmessgeräts überprüfen.,0
Kortison wird oft nur über einen kurzen Zeitraum gegeben.,1
"Dann haben die Bevölkerung einige Wochen Gelegenheit, um sich impfen zu lassen.",0
Er engagiert sich vehement für die Realisierung eines Rechts auf einfache Kommunikation.,0
Das Spiel findet am 15. statt.,0
"Kinderbetreuungsangebote für das erste Jahrzehnt (bis zum sechsten Lebensjahr) bieten Kurzzeitpflegesätze für Kinder an, wobei die Ergebnisse in der Kategorie ""K"" leider keine Daten enthalten.",0
"Es bedeutet, dass Sie das Recht haben: für eine bestimmte Zeit in Deutschland zu leben.",1
"Wie die Polizei bekanntgab, wurden sie aufgrund eines Verdachts auf eine Gasvergiftung in ein Krankenhaus überstellt.",0
Es wird in einem repräsentativen Raum von der Evangelischen Stadtmission getagt.,0
Wenn Sie dort auÃerhalb der Ãffnungs-Zeiten heiraten: Dann mÃ¼ssen Sie noch einmal 66 Euro zusÃ¤tzlich bezahlen.,1
"Das bedeutet, dass der junge Mann unmöglich in der Lage war, jemanden zu ermorden.",0
Der Licht-Weg soll sich an die Friedliche Revolution im Jahr 1989 erinnern.,0
Eine betroffene Person kann dann vielleicht nicht mehr sprechen.,1
Gründe für diese Störungen sind zum Beispiel: sehr langes Sitzen oder Liegen eine Herzschwäche Krampfadern 2.,1
Der Leiter des Polizeireviers im Saalekreis scheint suspendiert worden zu sein.,0
Auch für die jungen Menschen.,1
"Und die betreffende Person strebt an, sich möglichst unauffällig zu verhalten.",0
Ziehen Sie die richtigen Schuhe an.,1
Im Freistaat wurden deshalb die Quarantäne- und Isolationsregeln einheitlich angepasst.,1
Ein Nervenschaden kann zum Beispiel eine Verletzung im Rückenmark sein.,1
