sentence,label
Und Sie erkennen eines dieser Anzeichen bei sich?,1
Dabei ist ein Auto mit einem Bus zusammen-gestoßen.,1
Beispiel wie ein Omnibus.,0
Der Mann erlitt schwere Verletzungen durch diesen Vorfall.,0
2025 um 13:00 Uhr wurden in 1 Minute 29 Sekunden die Audioli nk-Rechte des Mitteldeutschen Rundfunks (MDR) und der Tageszeitung taz recherchiert.,0
Sie heißt in schwerer Sprache: Ausgetrickst!,1
"September 2025, 15:24 Uhr Am Mittwoch hat die Bundes-Regierung ein neues Gesetz besprochen.",1
Deshalb ermittelt die Polizei jetzt gegen den Mann: • Wegen versuchter Körper-Verletzung • und wegen Hausfriedens-Bruch .,1
"September 2025, 14:40 Uhr Vielen Menschen in Mitteldeutschland ist der Wunsch, zum Urlaub mit dem Flugzeug zu reisen.",0
Wir erstellen ein eigenes Buch.,0
In diesem Jahr findet das Festival zum zwanzigsten Mal statt.,0
Die Polizei ermittelt den Täter.,0
Als unverheiratete Mutter fordert Sie das Ausstellungsamt zur Vorlage Ihres Geburtstagebuchs auf.,0
Dann sollten Sie keine Schlafmittel einnehmen.,0
Grund sind Schäden nach einem Sturm.,1
Auch in Sachsen-Anhalt sind sehr viele Mitarbeiter krank.,1
Diese Menschen sind Corona-Patienten .,1
Dort stand in Nachrichten oft nur das Wort Politiker.,1
Der Defibrillator kann bei der Reanimation unterstützen.,0
"Die neuesten Nachrichten von dieser Woche behandelt das MDR-AKTUEL, ein Nachrichtenradio, auch thematisiert es auf schwieriger Ebene: ""MDR AKTUELL | Das Nachrichtenradio"".",0
Wechselwirkungen durch Getränke Verschiedene Getränke können die Wirkung von Medikamenten beeinflussen.,1
Welche anderen Krankheiten oder Gesundheitsstörungen sind bei dem Patienten diagnostiziert worden?,0
Bei der Betreuung gibt es jeden Tag verschiedene Angebote.,1
"Eine Gruppe engagiert sich für die Belange von Landwirten, den Umwelteinrichtungen und dem Rechtssystem.",0
In diesem Schreiben richtet die Renten-Versicherung eine Anfrage an Sie betreffend dem Heiratszeugnis.,0
Auch im Bundesland Sachsen wird der überwiegende Teil der Züge nicht verkehren.,0
Mehr Informationen über Corona-Tests finden Sie hier .,1
Deshalb wird der Frau eine Strafe aufgrund einer Pflichtverletzung auferlegt.,0
Das bedeutet: Sie benutzen sieben Tage kein Verhütungspflaster.,1
"Ich sende all dies, damit Sie darauf vertrauen können, dass Sie mit einer echten Person zu tun haben.",1
Dann sollten Sie genügende Mengen Jod aufnehmen.,0
"(Einzelerklärung: Der Satz bleibt wie er ist, da er bereits sehr einfach und direkt ist.)",0
Die Zulassungsbescheide stellen wichtige Dokumente dar.,0
Die Leichte Sprache richtet sich vorwiegend an Menschen mit Lernschwierigkeiten oder Behinderungen – vielleicht hat sie aber noch größeres Potenzial?,1
Johanniskraut-Öl hilft zum Beispiel auch bei: Verstauchungen Prellungen leichten Verbrennungen Muskel-Schmerzen Was müssen Sie bei der Anwendung von Johanniskraut beachten?,1
"Wir reagieren bereits jetzt und bitten Sie, einen von unseren empfohlenen Browsern zu verwenden: Firefox, Microsoft Edge oder Google Chrome.",0
Davon profitieren Menschen von der ganzen Welt.,0
Oder Sie hatten Kontakt zu einer an Covid-19 erkrankten Person?,1
"Ein Bänderriss hat diverse Anzeichen, wie zum Beispiel: unvermittelt auftretende und intensive Schmerzen, ein massives und geschwollenes Kniegelenk, das Kniegegendel fühlt sich unsicher an, die Bewegung des Kniegelenks ist stark eingeschränkt.",0
2022 14:29 Uhr 01:15 min Link des Audios Rechte: MITTELDEUTSCHER RUNDFUNK Auf der Internet-Seite vom Robert-Koch-Institut steht geschrieben: In Sachsen haben sich am Montag 352 Menschen mit dem Corona-Virus angesteckt .,1
Oder wird die Entzündung unbehandelt gelassen?,0
"Wenn Sie in Deutschland geheiratet haben, dann verwaltet das Standes-Amt in der Stadt das Ehe-Register, wo Sie geheiratet haben.",1
Dann kann ein Entwicklungsstillstand einsetzen.,0
Aber nicht alle finden das gut.,1
Die Beschwerden werden stärker?,1
"Wenn Sie Elternbeiträge zu leisten haben, können Sie das erforderliche Gesamtbetrag in einigen Schritten auf Ihr Konto überführen.",0
Dann kann ein bestimmter Bereich im Gehirn vielleicht nicht mehr arbeiten.,1
Der lateinische Name der Kap-Aloe lautet Aloe capensis.,0
In den Geschwüren finden sich die ansteckenden Bakterien.,0
"Der MDR.de-Service bietet Barrierefreieitatsangebote, darunter Nachrichten in leichter Sprache. Ein neuer Bereich ist im Zoo Leipzig entstanden, wo ein neues Tapir-Baby zur Verfügung steht. Hauptinhalt: Stand: 09.",0
Wann kann ich zur Belehrung kommen?,1
Er ist sichtbar schlank.,0
Oder Sie haben eine Nierenerkrankung?,1
Sie möchten weitere Informationen zur Behandlung von Verletzungen erlangen?,0
Diese Aktion wurde schon öfter gemacht: • Im Jahr 1976 waren 17 Menschen in einem Trabant.,1
Anzeichen einer Osteomalazie umfassen insbesondere Muskelatrophie und Rachitis-artige Schmerzzustände.,0
"Hier kann man diese Mitteilung auch in anspruchsvollerem Stil zu lesen haben, Thüringen. Im Thüringer Land beginnt mittwochs die Weintage.",0
Haben die Mandeln die Krankheitserreger erfolgreich eliminiert?,0
Bei einem Menschen mit posturaler Instabilität fehlt die normale Funktionsweise von gewissen Reflexen.,0
"Ein Problem ist dabei aber: Wenn Männer und Frauen vorkommen, dann werden die Sätze oft sehr lang.",1
Die Zahnbürste lässt sich anpassen.,0
Denn auch neues Wahlalter darf ein Kandidat bei der Wahl antreten.,0
Sie äußert sich ungewiss.,0
Der Leiter des Polizeireviers im Saalekreis scheint suspendiert worden zu sein.,0
Wenn Sie in einem anderen Bundes-Land eine Wohnung suchen: Dann müssen Sie dort einen WBS beantragen.,1
Meistgesucht Wartezeiten werden Ihnen im Kundenzentrum Chorweiler heute von 9:30 Uhr bis 18:00 Uhr angeboten.,0
Sie glauben: Ich habe vielleicht eine Nierenbecken-Entzündung?,1
Citalopram exertiert in der Regel keine sofortige Wirkung.,0
"Die neue Corona-Schutzverordnung fordert, dass alle Schüler und Schülerinnen eine Schutzmaske tragen, sobald sie sich innerhalb des Schulgebäudes aufhalten.",0
Diese Person kann der Vater oder die Mutter sein.,1
Hier können Sie diese Nachricht auch in schwerer Sprache lesen: Sport Ein Pokalfest für die ganze Familie sollte die Partie Lok Leipzig gegen Schalke 04 werden.,1
"Fahrzeugbesitzer oder -besitzerin ist die Person, auf die das Fahrzeug zugelassen ist.",0
Zum Beispiel: • Über Strom-Anlagen • oder über Flughäfen.,1
Zum Beispiel: • In Gera • und in Erfurt.,1
Dann müssen Sie sehr vorsichtig sein.,1
Haben Sie vorher Alkohol konsumiert?,0
Nur dann kann das Antibiotikum richtig wirken.,1
Der Präsident des sächsischen Landestourismusexekutivs heißt Jörg Markert.,0
"Die Steuerlast setzt sich zusammen aus zwölf Prozent für die Steuern, acht Prozent für die Pflichtbeiträge zur Rentenvorsorge und zehn Prozent für die Beiträge zur Krankenversorgung und Pflegeversorgung.",0
Was ist Johanniskraut?,1
Der Hauptteil des Nagels ist die Nagelplatte.,0
Eine Grippe tritt häufig abrupt ein.,0
"Das ist eine herausragende Ehrung für Sportler und Sportlerinnen, Mannschaften, Trainer und Trainerinnen sowie für junge Talente im Sport.",0
"Die Klassifikationseinheit für Menschen mit Behinderungen wird als ""Grad der Behinderung"" bezeichnet.",0
"Zum Beispiel: • mit der Kinder- und Jugend-Hilfe, • mit Sport-Vereinen, • mit Musik-Schulen, • mit Förder-Vereinen • und mit anderen Partnern und Partnerinnen, die nicht zur Schule gehören.",1
Comics sind narratives Darstellungen mit Illustrationen.,0
Bei leichtgradigen Beschwerden kann es in einigen Fällen keine medizinische Intervention erfordern.,0
Sie macht auch die Öffentlichkeits-Arbeit.,1
Der Mann war bereits einem Vorführungsverfahren durch die Polizei unterworfen.,0
2021 13:08 Uhr 00:52 min Link des Audios Rechte: MITTELDEUTSCHER RUNDFUNK In dieser Gas-Firma gab es seit dem Morgen ein großes Feuer.,1
"Und in der Fertigungsbetriebe von Eisenach mangelt es an bedeutenden Bauteilen, um Automobile herzustellen.",0
Eine Führerscheinautorisation für das Kraftfahrzeug besitzt die Person.,0
"Der NSU hatte 3 Mitglieder : • Uwe Böhnhardt, • Uwe Mundlos • und Beate Zschäpe.",1
"Und erweisen wir uns durch den Nachweis, dass ein Beglaubigungsauftrag erforderlich ist.",0
Ein Konsulat ist die Vertretung von einem Land im Ausland.,1
"Diese Unterlagen sind erforderlich, damit wir einen Todeserklärung ausfertigen können: eine Sterbestattmeldung.",0
Wie ändere ich meinen Haupt-Wohnsitz?,1
"November 2021, 14:52 Uhr Die Städte Genthin und Havelberg liegen im Land Sachsen-Anhalt.",0
Zum Beispiel: Wenn die Eltern weniger als 12.000 Euro im Jahr verdienen.,1
Weil Sie gelähmt sind.,0
Anlaufschmerzen treten häufig im Bereich des Beingelenks auf.,0
November zeichnet sich durch eine Vielzahl von besonderen Veranstaltungen aus.,0
Die Firma heißt: PESA.,1
In Thüringen sind bislang lediglich sechs Luchse ausgemacht.,0
In gastronomischen Betrieben und anderen Institutionen.,0
Ihr Smartphone schiebt dann automatisch ein Bild.,0
Was ist der Grund dafür?,0
Die Preis-Verleihung war am Montag.,1
Das war in der Hauptstadt: Abu Dhabi.,0
"Der MDR DE Service bietet eine barrierefreie Darstellung von Nachrichten im leicht verständlichen Stil. In Sachsen ist ein neues Forschungsbereich entstanden, in dem etwa tausend Mitarbeiter für die Untersuchungsgruppe zur Corona-Pandemie arbeiten und sich auf den Hauptinhalt konzentrieren.",0
Ihre Informationen stehen bereits im Formular.,0
Besonders gut ist Ausdauersport.,1
Damit Sie Ihre Trauung sorgfältig vorbereiten können.,0
Sie ist fÃ¼r die Menschen aus einem anderen Land da.,1
Hier können Sie diese Nachricht auch in schwerer Sprache lesen Am Wochenende sorgte die am Sonntag ausgelaufene Familienkarte für lange Wartezeiten an der Kasse des Erfurter Zoos.,1
Das kann lebensbedrohliche Konsequenzen haben.,0
Und vereinbaren einen Zeitpunkt.,0
Cayennepfeffer ist von außergewöhnlicher Schärfe.,0
"Neuer Abschnitt MDR Fernsehen Donnerstag, 13. November.",0
Wenn Sie kein eigenes Auto haben.,1
Zum Beispiel: Ob sie Deutsche oder Deutscher ist.,1
Es finden im Kleisthaus kulturorientierte Veranstaltungen statt.,0
Sie vernehmen auf einmal eine Hörbeeinträchtigung auf einem Ohr.,0
"Als er noch ein Kind war, hat er erlebt, was es heißt, arm zu sein.",1
2021 13:06 Uhr 00:43 min Link des Audios Rechte: MITTELDEUTSCHER RUNDFUNK Dafür müssen die Trauben bis im Winter an der Pflanze bleiben.,1
Die Parasiten heißen Krätzmilben.,1
Vielen Bürgern in Pirna gelten diese Werte als höchst relevant.,0
"Die Verdächtigen strebten danach, den illegalen Handel mit Drogen an Unbeteiligte weiterzugeben.",0
Sie wohnen in Einzel-Zimmern.,1
2021 13:21 Uhr 01:52 min Link des Audios Rechte: MITTELDEUTSCHER RUNDFUNK Die Menschen in den 2 Land-Kreisen müssen viele Sachen gegen das Corona-Virus machen.,1
"Seit Beginn des Jahres 2025 hat sich die Firma mühevolle Anstrengungen bemüht, um ihre wirtschaftliche Situation aufzubessern.",0
Das heißt: Der Staat hat sie geprüft.,1
"Anna entzieht sich dem gemeinsamen Schulweg, da viele Eltern denselben Bildungsweg für ihre Kinder wünschen.",0
"November 2021, 15:46 Uhr Der neunzehnte.",0
Der neue Leiter tritt dann mit seinem persönlichen Konzept an.,0
Das kann unerwünschte Konsequenzen haben.,0
In der Innenstadt von Meiningen wurde eine rote Bank aufgestellt.,1
Welche Nebenwirkungen kann Johanniskraut haben?,1
Die Prüfung kostet 45 Euro .,1
So soll die Polizei die braven Leute beschützen.,1
Dann verschreibt der Arzt Ihnen vielleicht Antibiotika.,1
Dann rufen Sie sofort einen Notarzt.,1
In den Wechseljahren wird das Östrogenproduktion nachgelassen.,0
Essen Sie wenig rotes Fleisch .,1
Die betroffene Person befindet sich in einem ungünstigen Gesundheitszustand.,0
"Auf das Körpergewicht wirken zum Beispiel: diejenigen Faktoren, die sich auf den Umfang und die Zusammensetzung des menschlichen Körpers auswirken.",0
• In den Außen-Bereichen von Gaststätten gilt die 2-G-Regel .,1
Das zeigt auch das Logo.,1
Das Gericht in der Stadt Leipzig hat außerdem entschieden : Der Mann kommt nach seiner Gefängnis-Zeit in die Sicherheits-Verwahrung .,1
Sie machen mit der Kamera ein Video von Ihrem Gesicht.,1
"Wenn Sie Wohn-Geld wollen, müssen Sie einen Antrag bei der Wohn-Geld-Stelle stellen.",1
Aber existieren Unterschiede.,0
Zum Beispiel: Aufgrund der Erwerbstätigkeit Ihrer Angehörigen.,0
"Typische Anzeichen für eine Nierenbeckenentzündung sind unter anderem Fieber, seitliche Rückenschmerzen bei Bewegung, Schmerzen beim Wasserlassen und gastrointestinaler Veränderungen. Es sei angesichts ihrer Bedeutung bemerkt, dass eine Nierenbeckenentzündung ein potenziell lebensbedrohlicher Zustand darstellt.",0
Das ist auch in vielen Städten im Bundes-Land Thüringen so.,1
Diese Zellen proliferieren.,0
Verschiedene Personen haben ihre Wahlentscheidungen autonom getroffen: Die am 9.,0
Anzeichen einer zu großen Menge Paracetamol sind zum Beispiel: Übelkeit und Erbrechen Blässe Unterleibsschmerzen Appetitlosigkeit Sie bemerken diese Anzeichen bei sich?,1
Das heißt: Sie brauchen eine Versicherung für Ihr Fahrzeug.,1
Jetzt ist sein Vater erkrankt worden.,0
Er darf dann kein Polizist mehr sein.,1
In Rumänien haben sich die 10 Menschen aus Afghanistan im LKW versteckt.,1
chirurgischer Eingriff .,1
Die Gesamt-Zahl kann auch 70 sein.,1
Unangenehme Geräusche können störend sein.,0
"Wir entfernen einen Fremdkörper aus dem oberen Augenlid so, dass wir nach unten blicken.",0
Nasenspray gegen Schnupfen Inhalieren gegen Schnupfen Salben gegen Schnupfen Warmes Essen und heiße Getränke gegen Schnupfen Den Kopf beim Schlafen höher legen Wie können Sie einen Schnupfen vermeiden?,1
Sie beurteilen das neue Gesetz negativ.,0
"Das bedeutet: Zum Schuljahr 2023/2024 sind alle Kinder verpflichtet, die zwischen dem ersten und dem zwölfsten Geburtstag fallen.",0
Kartoffelwickel können leicht selbst hergestellt werden.,0
Hier können Sie diese Nachricht auch in schwerer Sprache lesen Der Impfstoffhersteller IDT Biologika baut seine Produktion in Dessau massiv aus.,1
Die Regeln vom Klima-Schutz-Gesetz Im Jahr 2019 haben die Politiker von Deutschland ein Klima-Schutz-Gesetz gemacht.,1
Nicht alle Menschen vertragen Jod.,1
Wie lang wird der Impfstoff vor der Krankheit wirksam bleiben?,0
Deshalb sind Hämorriden die meiste Zeit angeschwollen.,1
Das ist keine Neuigkeit.,0
Sie müssen in die App nämlich Daten zu Ihrer Gesundheit und Ihrem Körper eintragen.,1
In dem Antrag steht geschrieben: Die Schlösser in Thüringen sollen auf eine Liste mit Vorschlägen für Welt-Kultur-Erbe kommen.,1
Sie wollen noch mehr über Impfungen und COVID-19 lesen?,1
Es geht ihnen besser als den meisten Menschen in Entwicklungsländern.,0
"Zum Beispiel: • Bei Musik-Veranstaltungen von Chören , • bei Volks-Festen , • bei Kultur-Veranstaltungen • und bei Sport-Veranstaltungen.",1
Der Präsident vom Landes-Tourismus-Verband in Sachsen heißt: Jörg Markert.,1
Es gibt diese Schockarten: 1.,1
Das bedeutet: Die Gefühle sind auf den Bildern sehr stark zu sehen.,1
• im Jahr 2019 waren 18 Menschen in einem Trabant.,1
Sie ermittelt gegen links-extreme Straf-Täter .,1
Ab dem siebten Monat sollten Sie Diclofenac nach medizinischer Anweisung nicht mehr einnehmen.,0
Manche Leute haben ein Problem mit Alkohol.,1
Bei dem Krankenhaus besteht ein ausreichendes Parkangebot.,0
"Die Frau verfasste in den Schatten des Darknets einen Text, in dem der Mörder auftragsgemäß angeleitet wurde, die neue Freundin zu eliminieren.",0
Über dieses Thema berichtet der MDR auch in schwerer Sprache: MDR SACHSEN-ANHALT – Das Radio wie wir | 31.,1
Diesen Menschen kann eine Verhaltenstherapie helfen.,1
Machen Sie von Zeit zu Zeit den Amsler-Gitter-Test.,1
• Die Menschen können ins Kranken-Haus gehen: Um sich dort impfen zu lassen.,1
Bei uns bekommen Sie Sterbe-Urkunden ab dem Jahr 1992.,1
"Der MDR Thüringen informiert über dieses Thema in verschiedenen Programmen, einschließlich seiner Sendung ""MDR THÜRINGEN - Das Radio | Nachrichten | 06"".",0
Das heißt: Ihr Asyl-Antrag wurde abgelehnt .,1
Er ist das Vorstandsmitglied der Deutschen Verkehrsgesellschaft (DVG).,0
Es entwickeln sich ständig neue Angebote.,0
Beim Urkunden-Service des Standesamtes.,0
Dann rauchen Sie nicht in der Nähe Ihrer Kinder.,1
"Das PrÃ¼fen, ob Ihr Kind Deutsch werden kann, ist kostenlos.",1
"Die wichtigenste Organe sind: das Zentralorgan, das Herz-Kreislauf-System und die Atmungsorgane. Daher reduziert der Organismus die Blutzufuhr in den Gliedmaßen und Extremitäten.",0
Das Fest heißt: Leipziger Opernball.,1
Sie möchten mehr über Krebserkrankungen erfahren?,1
Sie müssen Ihr Kind an einer Grund-Schule anmelden.,1
Infos zu den Wohn-Gemeinschaften MItLeben Ihre Ansprech-Partnerin Tessa Germann / Leiterin Telefon: 0 61 92 - 93 78 923 Dieser Artikel wurde bereits 17680 mal angesehen.,1
Und die Zusammenkunft darf sich an einem einheitlichen Standort aufhalten.,0
Sie können den Vordruck herunterladen.,0
Der Mann befand sich auf dem Wein-Fest ohne Begleitung.,0
Anna möchte ein Haus barrierefrei errichten oder falls erforderlich eine Anpassung vornehmen.,0
Der Justiz-Ausschuss hat den Antrag in seine Überlegungen aufgenommen.,0
Persönlich bei der Wohn-Geld-Stelle abgeben.,1
"Holger Fröhlich präsentiert sein Konjunkturprogramm, das die Menschen dazu anregen soll, mehr zu erwerben.",0
Die Molkerei ist insolvent .,1
Vielleicht müssen sie sich sogar übergeben.,1
Die Firma macht Schuhe.,1
Aber die Deutsche Funkturm GmbH plant eine Änderung dieser Politik.,0
Neuer Abschnitt Ein Nachrichten-Audio in Leichter Sprache MDR FERNSEHEN Do 25.11.,1
Vielleicht wird dann ein Unbekannter Ihr Reisepass kontrollieren.,0
Jetzt bekommt die Stadt Leipzig ein besonderes Denkmal .,1
Das Änderungsverfahren von Ihrem Nebenwohnsitz in Ihren Hauptwohnsitz ist kostengleich.,0
Wie ändert sich die Gesellschaft?,1
Der Frauenärztikonsultiert Sie und übermittelt Ihnen sämtliche entscheidenden Auskünfte.,0
Mehr Informationen über Antazida finden Sie hier .,1
Und das ganze Besucher-Zentrum soll barriere-frei gemacht werden.,1
Sie können die Prüfung für große Hunde bei einem Tier-Arzt oder einer Tier-Ärztin machen.,1
Deshalb können Frauen nach den Wechseljahren keine Kinder mehr bekommen.,1
Die Einbürgerungsabteilung hat ihre Geschäftsstätte in den neuesten Verwaltungsgebäuden.,0
Dafür können Sie auch einen Bewohner-Park-Ausweis bekommen.,1
Ballaststoffe stimulieren die Darmfunktion und verlängern den Sättigungseffekt.,0
Die Leiterin vom Kinder-Treff ist Lysann Ziegenhardt.,1
"Akute Entzündungen treten plötzlich auf, verlaufen rasch und heftig.",0
Viele Polizisten haben dann in der Stadt aufgepasst: Dass die Menschen nicht demonstrieren .,1
Das war ein Ausrufstil des Mannes.,0
"Sie können keine Offizinsekopie bereitstellen, die nicht authentifiziert ist.",0
Über dieses Thema berichtet der MDR auch in schwerer Sprache: MDR KULTUR - Das Radio | 20.,1
"Sie sind herzlich eingeladen, bei uns vorbeizukommen.",0
Hier können Sie diese Nachricht auch in gehobener Sprache lesen: Dreißig Tage nach Abschluss der offiziellen Weihnachtsferien-Frist setzen die etwa neunhundert Schuleinrichtungen in Thüringen den Präsenzunterricht in Gang.,0
Die Erlaubnis kann hierheruntergeladen werden.,0
Und ein Bruder hat eine Familiengemeinschaft ins Leben gerufen.,0
Mehr als 20 Jahre mussten die Menschen im Landkreis Börde auf den neuen Abschnitt der B71 warten.,1
Und nur dann hilft es gegen die Entzündung.,1
"Um standortbezogene Dienste auf Apple-Produkten anzubieten, können Apple und unsere Partner und Lizenznehmer geographische Standortinformationen einziehen, verwenden und weiterleiten, einschließlich des tatsächlichen Ortes Ihres Apple-Geräts in Echtzeit.",0
Zum Beispiel: • Sie haben sich geprügelt .,1
Beim Wechsel in bestimmten Sportdisziplinen muss ein Athlet rasche Änderungen in seiner Richtungsfindung vornehmen.,0
(Autorisierter Übersetzer),0
Die betroffene Person sieht dann schlechter.,1
Der Chirurg entfernt den Tumor im Rahmen einer Operation.,0
Kehldeckel-Entzündung Es kann sich auch der Kehldeckel entzünden.,1
Die Patientin/mann wird am Tage der gastrointestinellen Endoskopie entweder ins Krankenhaus oder zur Arztpraxis geführt.,0
Viele Fremdkörper können Sie selbst entfernen.,1
Hier können Sie die Nachricht auch in schwerer Sprache nachlesen Polizei und Zoll haben in Leinefelde-Worbis die Geschäftsräume eines armenischen Autohändlers durchsucht.,1
"Ein Vertreter des Bildungsministeriums äußerte sich dahingehend, dass die Schule Thüringens bis auf Weiteres geöffnet bleibt.",0
"Das bedeutet: Wenn Sie eine EWG-Bescheinigung besitzen, benötigen Sie keine deutsche Betriebs-Erlaubnis mehr.",0
In jeder Transaktion steckt ein Element der Unbestimmtheit.,0
"Manche Personen mit Herz- oder Nierenerkrankungen sollten bestimmte Mengen an Getränken konsumieren, um Gesundheitsrisiken zu minimieren.",0
Beschwerden beim Schlucken.,1
"Demokratie versteht sich als das Recht der Bürger, aktiv am politischen Entscheidungsprozess eines Landes teilzunehmen. Von 19 Uhr bis 22 Uhr findet der Licht-Weg statt.",0
Hier kommen zum Beispiel Leute im Roll·stuhl nicht hin.,1
August ist von 10 Uhr bis 20 Uhr und am 31. Tag erreichbar.,0
"Viele Menschen haben Schwierigkeiten, Kinder zu zeugen.",0
"Der MDR.DE-Service hat ein neues Angebot im Bereich Sachsen lanciert. Im Zentrum des neuen Bereiches steht die Nachrichten in leichter Sprache, weshalb auch ein früherer Mitarbeiter eines AfD-Politikers von einem Gericht verurteilt wurde.",0
Ich habe viel Geld von ihm bekommen.,1
Deshalb hat die Gewerkschaft das Lohn-Angebot abgelehnt .,1
Was helfen bei Schnupfern?,0
Was sind die Ursachen einer distalen Radiusfraktur?,1
"Aber es gibt noch keinen neuen Plan, was alles für Integration gemacht werden soll.",1
"Der neue Abschnitt ""MDR Fernsehen"" startet Donnerstag, den 11. September.",0
"Kinderbetreuungsangebote bis zum sechsten Lebensjahr Kurzzeitpflegeperson für Kinder werden Alle Ergebnisse zu ""K"" Leider sind keine Daten vorhanden.",1
Anna oder Ihr Vertrag wird bei einem Notar ausgestaltet.,0
Die Besucher können die dort ausgestellten Werke von Johannes Vermeer studieren.,0
Die Anzeichen kommen nämlich meist erst später und sehr plötzlich.,1
"Das bedeutet, dass sein Ruhm möglicherweise genützt wurde, um seine Vorteile zu nutzen.",0
"Wenn Sie Ihr Fahrzeug zulassen möchten, müssen Sie uns die notwendige Genehmigung erteilen.",0
Deswegen sollte die Regierung strenge Maßnahmen zur Coronavirus-Pandemie-Eindämmung erlassen.,0
Auch im Landkreis Altenburger Land konnten zwei Wölfe registriert werden.,0
So gelangt der Wirkstoff über die Mundschleimhaut in den Körper.,1
"Dann prüfen Sie vorher, wie gut Ihre Daten geschützt sind.",1
Ein identitätsfeststellendes Foto für den Ausweis.,0
Was ist Johanniskraut? - Das Johanniskraut ist ein in Mitteleuropa verbreitetes Korbblattgewächs aus der Familie der Nelkengewächse.,0
2025 13:43 Uhr 02:28 min Link des Audios Rechte: MITTELDEUTSCHER RUNDFUNK Aber die Bundeswehr hat nicht genug Soldaten.,1
In der Stadt Ballenstedt existiert ein Krankenhaus.,0
Die Melde-Bescheinigung bekommen Sie vom Melde-Amt in Ihrem Wohn-Ort.,1
Es existieren viele potentielle externe Auslöser.,0
In der Wunde im Knoten befindet sich ein Abszeß.,0
Jazz -Treffen für junge Menschen.,1
Das ist gut für alle Menschen.,1
"Auf dem Papier wird angegeben, wohin Sie sich beziehen.",0
Eine Karies ist ansteckend.,1
Oder in einem Kindergarten in Köln?,0
Beim Deutschen Roten Kreuz .,1
────────────────── Einige Infos in diesem leichten Text kommen aus diesem „schweren“ Text .,1
2021 13:00 Uhr 03:19 min Link des Audios Rechte: MITTELDEUTSCHER RUNDFUNK Zum Beispiel: Alle Menschen müssen sich an die 2-G-Regel halten.,1
Aber Silvia Ristow hat bei der Wahl am Sonntag gewonnen.,1
Zu den Anzeichen gehören zum Beispiel: Völlegefühl Blähungen Aufstoßen Eine chronische Magenschleimhaut-Entzündung wird nicht von einem Arzt behandelt?,1
Arbeitgeber und Beschäftigte erhalten Unterstützung.,0
"Besenreiser können zwar meistens harmlose Fehlrotationen von Blutgefäßen sein, jedoch können sie in Ausnahmefällen auch ein Indizium für eine Erkrankung des Venensystems darstellen.",0
Dann tragen Sie die Salbe einmal am Tag auf die entzündete Stelle auf.,1
Versuchen Sie deshalb immer eine Wiederbelebung.,1
Gehehen Sie bitte in den Freien zu einer Rauchpause.,0
Diesem Individuum können Sie uneingeschränkt Vertrauen entgegenbringen.,0
Sie füllen das Formular zum Anmelden aus.,1
"Mit Wissenschaftlern, Experten für das Corona-Virus, mit Ärzten, die in Krankenhäusern und Kliniken tätig sind, und mit Sozialpädagogen, die sich um die soziale Unterstützung von Menschen kümmern: Wenn sie aufgrund der Corona-Pandemie unterstützungspfleugliche Hilfe benötigen.",0
"Gehen Sie zum Arzt, wenn Ihre chronischen Schmerzen über mehrere Tage anhalten.",0
Nach zweijähriger Umbauphase soll die restaurierte Friederiken-Therme in Bad Langensalza zum Sommer 2022 ihre Abschlussphase erreichen.,0
"Sieben weitere Infektionen wurden bei Individuen registriert, die zuvor innerhalb der kontagiösen Klasse aufgetreten waren.",0
Viele Eltern äußern Zweifel.,0
"Die Beziehung zwischen den Erwartungen an die Ausgabesignalverarbeitung und den tatsächlichen Erwartungen ist ungewiss, um welche Leistungen es sich im Einzelnen handelt und welche Erfolge damit erzielt werden.",0
Der Arzt berät Sie.,1
Haben Sie intensive Schmerzen?,0
Dies können Sie gleichzeitig mit der Änderung von Ihrem Haupt-Wohnsitz tun.,1
Wir setzten unsere Erklärung zum Änderen des Hauptwohnsitzes in Angriff.,0
Es gibt auch Selbsttests für die Probenahme von Speichel.,0
Heute verändert sich vieles in der Sprache.,1
Ab einem Alter von etwa 40 Jahren setzt der physiologische Ausgleich seine Effizienz langsam ab.,0
Dann sollten Sie den betroffenen Gegenstand nicht eigenhändig aus der Verletzung entfernen.,0
"Wenn es keinen schriftlichen Arbeitsvertrag gibt, ist binnen einem Monat nach Arbeitsbeginn eine Erklärung beider Seiten erforderlich.",0
"In Sachsen existiert nun eine Coronavirus-Nothilferegierung, wie am Montag den 22. November gemeldet wurde von MDR Fernsehen.",0
Die Adresse steht unter der Überschrift: Kontakt .,1
Damit sexuell motivierte Gewalttaten keinerlei Chance haben.,0
"Neuer Abschnitt Kultur Der ehemalige Intendant der Oper Leipzig, Udo Zimmermann, ist tot.",1
"(Note: I've used the W2 guideline to replace ""Sucht"" with a more general term ""Abhängigkeit"")",0
Sie sollten jeglichen Tabakkonsum aufgeben.,0
"In dem Video-Podcast geht es um Kunst, Kultur, Demokratie und Inklusion.",1
"Du beabsichtigst, einen Abschnitt Ihrer Ausbildung ins Ausland zu verlegen?",0
"Anna bleibt heute aus, wenn sie Probleme in ihrer Familie hat.",0
Dort baut sie Straßen-Bahnen.,1
Die Anzeichen treten meist plötzlich auf.,1
Die Bakterien sind jedoch andere als bei der Lebensmittel-Vergiftung.,1
Das Gesundheitsamt sagt Ihnen: Das können Sie jetzt tun.,1
